"user_id","signup_at","trial_optin_at","trial_retention_at"
"5f38c980d32d7a0010377897","2020-08-16 05:52:00","2020-08-16 06:17:54.419","2020-08-23 08:22:18"
"5f38cbbed32d7a00115ed659","2020-08-16 06:01:34","2020-08-16 06:03:31.751","2020-08-23 07:08:23"
"5f38d0f5d32d7a001540ff70","2020-08-16 06:23:49","2020-08-16 06:39:07.468","2020-08-23 07:44:03"
"5f38d39cd32d7a0016b69265","2020-08-16 06:35:08","2020-08-16 06:35:49.268","2020-08-25 02:04:43"
"5f38e7a8d32d7a0010d8ee98","2020-08-16 08:00:40","2020-08-16 08:01:05.977","2020-08-23 08:01:03"
"5f38eb40d32d7a0016b69c63","2020-08-16 08:16:00","2020-08-16 08:16:54.88","2020-08-23 09:21:52"
"5f38f633d32d7a001155a3b4","2020-08-16 09:02:43","2020-08-16 09:52:47.892","2020-08-23 09:52:45"
"5f38f653d32d7a000eb70585","2020-08-16 09:03:15","2020-08-16 09:05:14.35","2020-08-23 11:09:37"
"5f38fafed32d7a000c5774f7","2020-08-16 09:23:10","2020-08-16 09:24:59.033","2020-08-23 09:24:50"
"5f38fe3cd32d7a0011b1ea80","2020-08-16 09:37:00","2020-08-16 09:38:38.503","2020-08-23 09:38:34"
"5f390d6ed32d7a00128ad497","2020-08-16 10:41:50","2020-08-16 10:42:26.949","2020-08-23 10:42:22"
"5f39138fd32d7a00128ad833","2020-08-16 11:07:59","2020-08-16 11:09:51.796","2020-08-23 13:14:05"
"5f391598d32d7a00155f025f","2020-08-16 11:16:40","2020-08-16 11:19:36.667","2020-08-23 13:22:22"
"5f39193ad32d7a001140f001","2020-08-16 11:32:10","2020-08-16 11:33:49.366","2020-08-16 11:33:45"
"5f391e8dd32d7a0011dc6ff0","2020-08-16 11:54:53","2020-08-16 11:56:04.68","2020-08-23 11:56:02"
"5f392d8ed32d7a000eb720f7","2020-08-16 12:58:54","2020-08-16 13:00:22.242","2020-08-23 13:00:18"
"5f3931d6d32d7a0011b1fba1","2020-08-16 13:17:10","2020-08-16 13:18:05.744","2020-08-23 15:22:58"
"5f393338d32d7a00155f10d6","2020-08-16 13:23:05","2020-08-16 13:24:19.99","2020-08-23 13:24:16"
"5f393753d32d7a0011ee9752","2020-08-16 13:40:35","2020-08-16 13:41:14.405","2020-08-23 13:41:13"
"5f3948d3d32d7a0010577c94","2020-08-16 14:55:15","2020-08-16 14:55:53.387","2020-08-23 14:55:49"
"5f394c44d32d7a000eb73124","2020-08-16 15:09:56","2020-08-16 15:12:37.082","2020-08-23 17:17:31"
"5f394e1fd32d7a000d5574eb","2020-08-16 15:17:51","2020-08-16 15:19:21.52","2020-08-23 15:19:19"
"5f395624d32d7a0011eea8d8","2020-08-16 15:52:04","2020-08-16 15:52:42.966","2020-08-23 15:52:40"
"5f395c39d32d7a001008cbc2","2020-08-16 16:18:01","2020-08-16 16:19:44.23","2020-09-12 12:41:49"
"5f39624dd32d7a0015062739","2020-08-16 16:43:57","2020-08-16 16:44:51.223","2020-08-23 16:44:42"
"5f39730bd32d7a001027407e","2020-08-16 17:55:23","2020-08-16 17:56:04.281","2020-08-24 02:23:37"
"5f39733dd32d7a00151ec1c7","2020-08-16 17:56:13","2020-08-16 17:57:15.739","2020-08-23 17:57:13"
"5f398106d32d7a00155f2e95","2020-08-16 18:55:02","2020-08-16 18:55:27.266","2020-08-23 18:55:25"
"5f3981c9d32d7a0014d93603","2020-08-16 18:58:17","2020-08-16 19:01:00.58","2020-08-16 19:00:57"
"5f3988bcd32d7a0015dc68c7","2020-08-16 19:27:56","2020-08-16 19:31:02.895","2020-08-23 20:35:59"
"5f3989b4d32d7a001457b204","2020-08-16 19:32:04","2020-08-16 19:33:43.551","2020-08-23 21:38:24"
"5f398be3d32d7a0015eed136","2020-08-16 19:41:23","2020-08-16 19:42:04.519","2020-08-23 19:42:02"
"5f398c4ad32d7a000d063c71","2020-08-16 19:43:06","2020-08-16 19:49:20.385","2020-08-23 19:32:21"
"5f399617d32d7a000dee6c85","2020-08-16 20:24:55","2020-08-16 20:25:35.993","2020-08-23 20:25:33"
"5f399641d32d7a00128b17b3","2020-08-16 20:25:37","2020-08-16 20:26:13.998","2020-08-23 20:26:11"
"5f39990fd32d7a001141137e","2020-08-16 20:37:35","2020-08-16 20:38:39.673","2020-08-23 21:43:37"
"5f399ab8d32d7a000e8af183","2020-08-16 20:44:40","2020-08-16 20:45:52.13","2020-08-23 20:45:50"
"5f399bb6d32d7a000dee6e94","2020-08-16 20:48:54","2020-08-16 20:51:09.47","2020-08-23 20:51:06"
"5f399c2ed32d7a000d1ed08f","2020-08-16 20:50:54","2020-08-16 20:51:45.539","2020-08-23 20:51:44"
"5f39a0e0f72a6e000dbeca8d","2020-08-16 21:10:57","2020-08-16 21:12:20.985","2020-08-23 22:17:16"
"5f39a60cd32d7a000ddcdc3d","2020-08-16 21:33:00","2020-08-16 21:34:00.447","2020-08-23 21:33:55"
"5f39a7fed32d7a0015eed88f","2020-08-16 21:41:18","2020-08-16 21:52:19.081","2020-08-23 21:52:13"
"5f39a8fcd32d7a0014d94602","2020-08-16 21:45:32","2020-08-16 21:46:11.769","2020-08-23 21:46:09"
"5f39b70cd32d7a00128b27d8","2020-08-16 22:45:32","2020-08-16 22:49:17.039","2020-08-23 22:49:15"
"5f39c5e7d32d7a001027567e","2020-08-16 23:48:55","2020-08-16 23:52:20.083","2020-08-23 23:52:17"
"5f39cd68d32d7a0014276610","2020-08-17 00:20:56","2020-08-17 00:21:43.311","2020-08-17 00:21:40"
"5f39d14ed32d7a0010275910","2020-08-17 00:37:34","2020-08-17 00:39:07.969","2020-08-24 00:39:04"
"5f39d8bcd32d7a001457d7e0","2020-08-17 01:09:16","2020-08-17 01:11:41.347","2020-08-24 01:11:24"
"5f39e788d32d7a00151ee676","2020-08-17 02:12:24","2020-08-17 02:13:22.739","2020-08-24 02:13:17"
"5f39e84cd32d7a000dee8aa7","2020-08-17 02:15:40","2020-08-17 02:16:56.975","2020-08-24 03:21:54"
"5f39f8c3d32d7a000d5f08cf","2020-08-17 03:25:55","2020-08-17 03:27:16.935","2020-08-24 03:27:15"
"5f39ff54d32d7a00155f5222","2020-08-17 03:53:56","2020-08-17 03:54:49.562","2020-08-24 03:54:45"
"5f3a1f1dd32d7a0015dc92dd","2020-08-17 06:09:33","2020-08-17 06:17:11.543","2020-08-24 07:22:08"
"5f3a2bced32d7a0011dccf27","2020-08-17 07:03:42","2020-08-17 07:04:13.51","2020-08-24 07:04:10"
"5f3a36a8d32d7a000ddd0464","2020-08-17 07:50:00","2020-08-17 07:51:17.45","2020-08-24 07:51:13"
"5f3a4171d32d7a0015066413","2020-08-17 08:36:01","2020-08-17 08:36:49.185","2020-08-24 08:36:46"
"5f3a42fbd32d7a000d1ef469","2020-08-17 08:42:35","2020-08-17 08:43:47.394","2020-08-24 09:48:43"
"5f3a5e7dd32d7a0011dcddf5","2020-08-17 10:39:58","2020-08-17 10:41:40.45","2020-08-24 10:41:33"
"5f3a5f00d32d7a000c278f5b","2020-08-17 10:42:08","2020-08-17 10:43:51.706","2020-08-24 10:43:47"
"5f3a5ff1d32d7a000ddd108c","2020-08-17 10:46:10","2020-08-17 11:27:44.413","2020-08-24 13:31:19"
"5f3a6888d32d7a001176360e","2020-08-17 11:22:48","2020-08-17 11:34:01.711","2020-08-24 11:27:04"
"5f3a6e8cd32d7a000cab8112","2020-08-17 11:48:28","2020-08-17 11:49:31.177","2020-08-24 11:49:29"
"5f3a6ecfd32d7a0014d1e363","2020-08-17 11:49:35","2020-08-17 12:23:19.919","2020-08-24 12:23:17"
"5f3a711dd32d7a000c086392","2020-08-17 11:59:25","2020-08-17 12:01:31.783","2020-08-24 12:01:29"
"5f3a75edd32d7a00142956c0","2020-08-17 12:19:57","2020-08-17 12:20:53.865","2020-08-24 13:25:42"
"5f3a7ba9d32d7a000c71ce84","2020-08-17 12:44:25","2020-08-17 12:50:39.744","2020-08-24 12:50:37"
"5f3a7f59d32d7a00102957f0","2020-08-17 13:00:09","2020-08-17 13:00:58.715","2020-08-24 13:00:56"
"5f3a863cd32d7a00147b6874","2020-08-17 13:29:32","2020-08-17 13:30:04.534","2020-08-24 13:30:01"
"5f3a8f99d32d7a000c84b52a","2020-08-17 14:09:29","2020-08-17 14:25:09.972","2020-08-24 14:25:08"
"5f3a96ddd32d7a00107b70ee","2020-08-17 14:40:29","2020-08-17 14:42:04.157","2020-08-24 15:47:00"
"5f3aa2efd32d7a0010f59b90","2020-08-17 15:31:59","2020-08-17 17:50:19.929","2020-08-24 19:53:51"
"5f3ab531d32d7a000cc3d3f4","2020-08-17 16:49:53","2020-08-17 16:50:33.458","2020-08-31 14:26:48"
"5f3ab811d32d7a000c84c58f","2020-08-17 17:02:09","2020-08-17 17:02:52.127","2020-08-24 17:02:48"
"5f3aba00d32d7a0014c3d888","2020-08-17 17:10:24","2020-08-17 17:11:40.982","2020-08-24 17:11:16"
"5f3ac205d32d7a000c9b5cd5","2020-08-17 17:44:37","2020-08-17 17:45:29.547","2020-08-24 17:45:26"
"5f3acc7fd32d7a0010c3df20","2020-08-17 18:29:19","2020-08-17 18:30:13.698","2020-08-24 18:30:11"
"5f3ae744d32d7a001071ef46","2020-08-17 20:23:32","2020-08-17 20:24:04.598","2020-09-03 07:59:47"
"5f3aeb45d32d7a0014f5b182","2020-08-17 20:40:37","2020-08-17 20:41:27.041","2020-08-24 21:46:21"
"5f3af047d32d7a000ca343cb","2020-08-17 21:01:59","2020-08-17 21:04:59.788","2020-08-24 21:04:56"
"5f3af1e6d32d7a000cf5ba32","2020-08-17 21:08:54","2020-08-17 21:10:49.703","2020-08-24 21:10:46"
"5f3b0ac8d32d7a00154e195f","2020-08-17 22:55:04","2020-08-17 22:55:25.674","2020-08-24 22:55:24"
"5f3b1ae1d32d7a0014d2236a","2020-08-18 00:03:45","2020-08-18 00:04:43.776","2020-08-25 00:04:41"
"5f3b33e4d32d7a000c850206","2020-08-18 01:50:28","2020-08-18 01:51:21.465","2020-08-25 01:51:19"
"5f3b34e9d32d7a0010720b73","2020-08-18 01:54:49","2020-08-18 14:56:43.204","2020-08-25 14:56:39"
"5f3b5225d32d7a0014a358cf","2020-08-18 03:59:33","2020-08-18 03:59:54.755","2020-08-25 03:59:52"
"5f3b59edd32d7a000cc3f10c","2020-08-18 04:32:45","2020-08-18 04:33:32.83","2020-08-25 04:33:29"
"5f3b6a79d32d7a000e277c6c","2020-08-18 05:43:21","2020-08-18 05:44:43.758","2020-08-25 05:44:41"
"5f3b741cd32d7a000ca3673e","2020-08-18 06:24:28","2020-08-18 06:25:00.676","2020-08-25 06:24:58"
"5f3b98c8d32d7a000c7f85ee","2020-08-18 09:00:56","2020-08-18 09:55:59.923","2020-08-25 09:55:57"
"5f3ba196d32d7a00158bcdf2","2020-08-18 09:38:30","2020-08-18 09:39:12.161","2020-08-25 09:39:09"
"5f3ba6fbd32d7a0015f741f7","2020-08-18 10:01:31","2020-08-18 10:02:40.394","2020-08-25 11:07:38"
"5f3bb8c0d32d7a00158bd4de","2020-08-18 11:17:20","2020-08-18 18:09:55.935","2020-08-25 20:14:47"
"5f3bbf7fd32d7a0015752dc1","2020-08-18 11:46:07","2020-08-18 11:46:48.835","2020-08-25 11:46:46"
"5f3bc26ed32d7a00163cce3e","2020-08-18 11:58:38","2020-08-18 11:59:59.438","2020-08-25 14:04:15"
"5f3bcc59d32d7a0011bf729c","2020-08-18 12:40:57","2020-08-18 12:43:09.203","2020-08-25 12:43:05"
"5f3bdee5d32d7a00155929f3","2020-08-18 14:00:05","2020-08-18 14:14:37.926","2020-08-25 14:14:32"
"5f3be067d32d7a0010b1349b","2020-08-18 14:06:31","2020-08-18 14:07:25.785","2020-08-25 14:07:22"
"5f3bf65ed32d7a0015ea53a9","2020-08-18 15:40:14","2020-08-18 15:42:40.387","2020-08-25 15:42:38"
"5f3bf781d32d7a0011ea52bb","2020-08-18 15:45:05","2020-08-18 15:46:21.219","2020-08-25 15:46:15"
"5f3bf99cd32d7a0011bf84b8","2020-08-18 15:54:04","2020-08-18 23:58:25.629","2020-08-25 23:58:22"
"5f3bfae4d32d7a000d5b9361","2020-08-18 15:59:32","2020-08-18 16:00:31.397","2020-08-27 16:27:22"
"5f3c075fd32d7a00114bf238","2020-08-18 16:52:47","2020-08-18 16:53:18.865","2020-08-25 17:58:15"
"5f3c0aa0d32d7a000c0f0509","2020-08-18 17:06:40","2020-08-18 17:07:48.786","2020-08-31 17:54:01"
"5f3c0cadd32d7a0015593939","2020-08-18 17:15:25","2020-08-18 17:15:50.467","2020-08-25 18:20:48"
"5f3c1d28d32d7a00117adb5b","2020-08-18 18:25:44","2020-08-18 18:26:56.894","2020-08-25 19:31:51"
"5f3c1dbad32d7a0015d1e3e0","2020-08-18 18:28:10","2020-08-18 18:28:38.603","2020-08-25 18:28:35"
"5f3c270ad32d7a00155b9ee3","2020-08-18 19:07:54","2020-08-18 19:08:36.128","2020-08-25 19:08:33"
"5f3c3317d32d7a000edf48fe","2020-08-18 19:59:19","2020-08-18 20:00:09.378","2020-08-25 20:00:06"
"5f3c39bad32d7a0012df4db0","2020-08-18 20:27:38","2020-08-18 20:34:28.813","2020-08-25 22:34:05"
"5f3c43bfd32d7a0010b1548c","2020-08-18 21:10:23","2020-08-18 21:11:22.367","2020-08-25 21:11:04"
"5f3c51cad32d7a0015d719b3","2020-08-18 22:10:18","2020-08-18 22:11:20.271","2020-08-25 22:11:15"
"5f3c631dd32d7a000d5941fe","2020-08-18 23:24:13","2020-08-18 23:24:44.142","2020-08-25 23:24:41"
"5f3c6e73d32d7a0012df5ec0","2020-08-19 00:12:35","2020-08-19 00:13:08.18","2020-08-26 00:13:03"
"5f3c7241d32d7a000dd1f900","2020-08-19 00:28:49","2020-08-19 00:29:54.873","2020-08-26 00:29:52"
"5f3c7333d32d7a000edf5f44","2020-08-19 00:32:51","2020-08-19 00:33:11.503","2020-08-26 00:33:09"
"5f3c78bcd32d7a000d5bc131","2020-08-19 00:56:28","2020-08-19 00:57:51.289","2020-08-26 00:57:45"
"5f3c78c2d32d7a000c0f17d0","2020-08-19 00:56:34","2020-08-19 02:17:34.113","2020-08-26 02:17:30"
"5f3c7b0bd32d7a0011d71f01","2020-08-19 01:06:19","2020-08-19 01:07:27.101","2020-08-26 01:07:24"
"5f3c83fbd32d7a000d5bc427","2020-08-19 01:44:27","2020-08-19 01:45:45.726","2020-08-26 02:50:42"
"5f3c8420d32d7a0012df624c","2020-08-19 01:45:04","2020-08-19 01:46:18.945","2020-08-26 02:51:13"
"5f3c88e8d32d7a000d5bc582","2020-08-19 02:05:28","2020-08-19 02:07:25.093","2020-08-26 03:12:22"
"5f3c8d6cd32d7a000dd1fed0","2020-08-19 02:24:44","2020-08-19 03:59:08.364","2020-08-26 03:59:05"
"5f3c8ffcd32d7a001550f505","2020-08-19 02:35:40","2020-08-19 02:37:43.759","2020-08-26 02:37:41"
"5f3cafacd32d7a000edf6fce","2020-08-19 04:50:52","2020-08-19 04:51:27.098","2020-08-26 04:51:24"
"5f3cb0b6d32d7a00100f2b4b","2020-08-19 04:55:18","2020-08-19 04:57:09.496","2020-08-26 06:02:06"
"5f3cc3bcd32d7a001188961a","2020-08-19 06:16:28","2020-08-19 18:51:00.714","2020-08-26 18:50:55"
"5f3cd52ad32d7a00115113c2","2020-08-19 07:30:50","2020-08-19 15:26:35.549","2020-08-26 17:30:45"
"5f3cd810d32d7a0014b199b0","2020-08-19 07:43:12","2020-08-19 07:43:44.206","2020-08-26 07:43:36"
"5f3cf1a8d32d7a0015d22736","2020-08-19 09:32:24","2020-08-19 09:33:02.434","2020-08-26 09:33:00"
"5f3cf98bd32d7a00140f6613","2020-08-19 10:06:03","2020-08-19 10:07:18.468","2020-08-26 11:12:16"
"5f3cfde4d32d7a0015598699","2020-08-19 10:24:36","2020-08-19 10:28:12.441","2020-08-26 11:33:08"
"5f3d01b0d32d7a000c0f37ec","2020-08-19 10:40:48","2020-08-19 10:44:32.849","2020-08-26 10:44:27"
"5f3d0209d32d7a0011511cfa","2020-08-19 10:42:17","2020-08-19 10:43:22.602","2020-08-26 11:48:20"
"5f3d034fd32d7a0015d75920","2020-08-19 10:47:43","2020-08-19 10:48:12.779","2020-08-26 10:48:10"
"5f3d0b2ad32d7a001551222a","2020-08-19 11:21:14","2020-08-19 11:21:39.453","2020-08-26 11:21:37"
"5f3d0d74d32d7a000edf90ca","2020-08-19 11:31:00","2020-08-19 11:31:53.917","2020-08-26 11:31:48"
"5f3d1cf3d32d7a000d510fb3","2020-08-19 12:37:07","2020-08-19 12:47:36.536","2020-08-26 12:47:31"
"5f3d20f0d32d7a0016df7f27","2020-08-19 12:54:09","2020-08-19 13:32:54.425","2020-08-26 15:33:51"
"5f3d2430d32d7a00140f787b","2020-08-19 13:08:00","2020-08-19 13:11:03.363","2020-08-26 13:11:00"
"5f3d2cc6d32d7a000cd90e2b","2020-08-19 13:44:38","2020-08-19 13:48:11.326","2020-08-26 15:50:31"
"5f3d3255d32d7a000ddb64e1","2020-08-19 14:08:21","2020-08-19 14:09:22.623","2020-08-26 14:09:20"
"5f3d477ad32d7a000c0a5d91","2020-08-19 15:38:34","2020-08-19 15:40:05.588","2020-08-26 15:40:02"
"5f3d6513d32d7a00159cfad4","2020-08-19 17:44:51","2020-08-19 17:46:58.257","2020-08-26 18:51:55"
"5f3d69e7d32d7a00103fb65d","2020-08-19 18:05:27","2020-08-19 18:10:37.757","2020-08-26 18:10:36"
"5f3d69e8d32d7a00146d9383","2020-08-19 18:05:28","2020-08-19 18:06:12.507","2020-08-26 19:11:09"
"5f3d6f6fd32d7a0011b1876f","2020-08-19 18:29:03","2020-08-19 18:31:03.669","2020-08-26 20:35:55"
"5f3d7767d32d7a000c3fb812","2020-08-19 19:03:03","2020-08-19 19:05:01.871","2020-08-26 20:09:59"
"5f3d8d00d32d7a00119d04e7","2020-08-19 20:35:12","2020-08-19 20:37:57.768","2020-08-26 21:42:52"
"5f3d8dcdd32d7a0010408908","2020-08-19 20:38:37","2020-08-19 20:39:34.349","2020-08-26 21:44:33"
"5f3dac63d32d7a001440980f","2020-08-19 22:49:07","2020-08-19 22:49:58.448","2020-08-26 22:49:56"
"5f3db69ad32d7a0015b1a1fd","2020-08-19 23:32:42","2020-08-19 23:34:15.315","2020-08-27 00:39:11"
"5f3dcb0cd32d7a001040a38e","2020-08-20 00:59:56","2020-08-20 15:29:12.913","2020-08-27 16:34:10"
"5f3dd56fd32d7a000cbd6bc0","2020-08-20 01:44:15","2020-08-20 11:44:37.821","2020-08-27 11:44:34"
"5f3de69ed32d7a001512b084","2020-08-20 02:57:34","2020-08-20 02:58:46.80","2020-08-27 02:58:42"
"5f3dfe61d32d7a000d9f7400","2020-08-20 04:38:58","2020-08-20 04:39:40.902","2020-08-27 04:39:38"
"5f3e014ed32d7a001052bdf7","2020-08-20 04:51:26","2020-08-20 04:52:15.574","2020-08-27 05:57:08"
"5f3e1312d32d7a000d610bdb","2020-08-20 06:07:14","2020-08-20 06:08:11.432","2020-08-27 18:08:52"
"5f3e14a7d32d7a00143fe461","2020-08-20 06:13:59","2020-08-20 06:16:51.112","2020-08-27 06:16:49"
"5f3e1917d32d7a000d9d1ced","2020-08-20 06:32:55","2020-08-20 06:34:45.254","2020-08-27 07:39:36"
"5f3e214cd32d7a0011cf7c82","2020-08-20 07:07:56","2020-08-20 07:12:40.233","2020-08-27 08:17:35"
"5f3e28bed32d7a000dcf7cc9","2020-08-20 07:39:42","2020-08-20 07:40:18.66","2020-08-27 07:40:14"
"5f3e3fedd32d7a000d9f87b5","2020-08-20 09:18:37","2020-08-20 09:19:36.615","2020-08-27 10:24:32"
"5f3e6101d32d7a00119d5009","2020-08-20 11:39:45","2020-08-20 11:42:42.513","2020-08-27 11:42:29"
"5f3e6596d32d7a0015b1e5d4","2020-08-20 11:59:18","2020-08-20 12:23:46.771","2020-08-27 13:28:44"
"5f3e7a22d32d7a000c3ffe27","2020-08-20 13:26:58","2020-08-20 13:27:36.556","2020-08-27 13:27:34"
"5f3e7cadd32d7a000d9f94af","2020-08-20 13:37:49","2020-08-20 13:38:47.198","2020-08-27 13:38:44"
"5f3e8249d32d7a001512e5cd","2020-08-20 14:01:46","2020-08-20 14:03:17.745","2020-08-27 14:03:14"
"5f3e83c1d32d7a000c6e0dcb","2020-08-20 14:08:01","2020-08-20 14:09:08.953","2020-08-27 15:14:05"
"5f3e8a97d32d7a001512e915","2020-08-20 14:37:11","2020-08-20 14:37:55.678","2020-08-27 14:37:51"
"5f3e9c19d32d7a00119fbcf5","2020-08-20 15:51:53","2020-08-20 15:56:34.753","2020-08-27 15:56:30"
"5f3e9cf1d32d7a0015b1fdaf","2020-08-20 15:55:29","2020-08-20 15:57:16.745","2020-08-27 17:02:11"
"5f3ea0ead32d7a000c308033","2020-08-20 16:12:26","2020-08-20 16:18:29.266","2020-08-27 17:23:26"
"5f3ea758d32d7a000d12ccfe","2020-08-20 16:39:52","2020-08-20 16:40:36.001","2020-08-27 16:40:32"
"5f3eb533d32d7a00119fc442","2020-08-20 17:38:59","2020-08-20 17:39:49.874","2020-08-27 17:39:48"
"5f3ec073d32d7a001053059e","2020-08-20 18:26:59","2020-08-20 18:30:10.874","2020-08-27 18:30:08"
"5f3ec3d9d32d7a00151e35f1","2020-08-20 18:41:29","2020-08-20 18:42:49.304","2020-08-27 18:42:46"
"5f3ecad7d32d7a0010530961","2020-08-20 19:11:19","2020-08-20 19:13:19.891","2020-08-27 20:18:14"
"5f3ecbe9d32d7a0014bd891a","2020-08-20 19:15:53","2020-08-20 19:16:45.408","2020-08-27 19:16:43"
"5f3ed0b6d32d7a000d9fa4e8","2020-08-20 19:36:22","2020-08-20 20:23:55.985","2020-08-27 20:23:53"
"5f3ed269d32d7a00111e2a62","2020-08-20 19:43:37","2020-08-20 19:45:35.814","2020-08-27 20:50:33"
"5f3ed3abd32d7a0010530ccb","2020-08-20 19:48:59","2020-08-20 19:51:52.858","2020-08-27 20:56:48"
"5f3ee1e1d32d7a0015130868","2020-08-20 20:49:37","2020-08-20 20:50:42.284","2020-08-27 20:50:38"
"5f3eea33d32d7a00159d53b1","2020-08-20 21:25:07","2020-08-20 21:38:01.455","2020-08-27 22:42:58"
"5f3ef81cd32d7a000d1e417b","2020-08-20 22:24:28","2020-08-20 22:25:28.788","2020-08-27 23:30:26"
"5f3efa82d32d7a000d0bf2ef","2020-08-20 22:34:42","2020-08-20 22:35:48.611","2020-09-03 20:40:37"
"5f3f04f6d32d7a00119fe505","2020-08-20 23:19:18","2020-08-20 23:20:08.177","2020-08-28 00:25:01"
"5f3f0647d32d7a00119d7869","2020-08-20 23:24:55","2020-08-20 23:26:11.314","2020-08-28 00:31:06"
"5f3f06bad32d7a000d9d8121","2020-08-20 23:26:50","2020-08-20 23:28:22.302","2020-08-27 23:28:19"
"5f3f1d9fd32d7a00111e4bae","2020-08-21 01:04:31","2020-08-21 01:05:34.841","2020-08-28 03:10:17"
"5f3f228bd32d7a0010403797","2020-08-21 01:25:31","2020-08-21 01:26:59.794","2020-08-28 01:26:55"
"5f3f2bf6d32d7a00110bf052","2020-08-21 02:05:42","2020-08-21 02:07:17.502","2020-08-28 03:12:12"
"5f3f2fa9d32d7a0011cfc96b","2020-08-21 02:21:29","2020-08-21 02:22:22.309","2020-08-28 02:22:19"
"5f3f33c3d32d7a0015cfb845","2020-08-21 02:38:59","2020-08-21 02:40:40.314","2020-08-28 03:45:38"
"5f3f3623d32d7a0015cfb8ef","2020-08-21 02:49:07","2020-08-21 02:50:05.045","2020-08-28 02:49:58"
"5f3f4f2fd32d7a0015cfc059","2020-08-21 04:36:00","2020-08-21 04:36:35.314","2020-08-28 04:36:31"
"5f3f50d9d32d7a0015b23de9","2020-08-21 04:43:05","2020-08-21 04:43:48.552","2020-08-28 04:43:41"
"5f3f5156d32d7a00119d86b9","2020-08-21 04:45:10","2020-08-21 04:46:21.66","2020-08-28 04:46:16"
"5f3f60e1d32d7a0014bdbcce","2020-08-21 05:51:29","2020-08-21 05:53:48.549","2020-08-28 05:53:45"
"5f3f6d12d32d7a00159fcfc0","2020-08-21 06:43:30","2020-08-21 06:44:11.227","2020-08-28 06:44:08"
"5f3f7389d32d7a000d0c18f2","2020-08-21 07:11:05","2020-08-21 07:11:36.60","2020-08-28 07:11:31"
"5f3f7540d32d7a0015b24ae3","2020-08-21 07:18:24","2020-08-21 07:19:21.808","2020-08-28 08:24:19"
"5f3f9144d32d7a000dd4a89e","2020-08-21 09:17:56","2020-08-21 09:19:07.917","2020-08-28 09:19:04"
"5f3f9a96d32d7a000dfc0535","2020-08-21 09:57:42","2020-08-21 10:52:02.744","2020-08-28 11:56:57"
"5f3fa230d32d7a001055a8ad","2020-08-21 10:30:08","2020-08-21 10:31:17.30","2020-08-28 11:36:12"
"5f3faf01d32d7a000c55aa7b","2020-08-21 11:24:49","2020-08-21 11:31:31.774","2020-08-28 11:31:27"
"5f3fb389d32d7a0011aceb60","2020-08-21 11:44:09","2020-08-21 11:45:07.85","2020-08-28 11:45:06"
"5f3fbc82d32d7a000e261aa2","2020-08-21 12:22:26","2020-08-21 12:23:02.627","2020-08-28 13:28:00"
"5f3fc0cbd32d7a001055b3b1","2020-08-21 12:40:43","2020-08-21 12:42:38.839","2020-08-28 12:42:34"
"5f3fc302d32d7a0011613c57","2020-08-21 12:50:10","2020-08-21 12:50:41.523","2020-08-28 12:50:39"
"5f3fc695d32d7a001598aaab","2020-08-21 13:05:25","2020-08-21 13:09:31.178","2020-08-28 13:09:26"
"5f3fd0b3d32d7a000d613f43","2020-08-21 13:48:35","2020-08-21 14:25:12.972","2020-08-28 14:25:06"
"5f3fd31bd32d7a000e9f9408","2020-08-21 13:58:51","2020-08-21 13:59:28.491","2020-08-28 13:59:26"
"5f3fdbd2d32d7a0015f94b25","2020-08-21 14:36:02","2020-08-21 14:38:53.832","2020-08-28 14:38:50"
"5f3fe5aed32d7a000c52417b","2020-08-21 15:18:06","2020-08-21 15:19:11.838","2020-08-28 15:19:08"
"5f3febfdd32d7a000d44da87","2020-08-21 15:45:01","2020-08-21 15:45:26.462","2020-08-28 15:45:24"
"5f3ffd13d32d7a001198b275","2020-08-21 16:57:55","2020-08-21 17:02:42.472","2020-08-28 17:02:40"
"5f4003e0d32d7a000d614a9a","2020-08-21 17:26:56","2020-08-21 17:28:06.843","2020-08-28 18:32:58"
"5f401210d32d7a0010d39017","2020-08-21 18:27:28","2020-08-21 18:28:43.191","2020-08-28 18:28:40"
"5f401949d32d7a001198b6eb","2020-08-21 18:58:17","2020-08-21 19:00:08.919","2020-08-28 19:00:04"
"5f402bafd32d7a0010f6098a","2020-08-21 20:16:47","2020-08-21 20:21:18.088","2020-08-28 20:21:10"
"5f402ebad32d7a0014d38031","2020-08-21 20:29:46","2020-08-21 23:25:31.211","2020-08-28 23:25:28"
"5f404072d32d7a001144f06d","2020-08-21 21:45:22","2020-08-21 21:45:56.829","2020-08-28 21:45:47"
"5f404dfad32d7a0014d388d9","2020-08-21 22:43:06","2020-08-21 22:44:42.077","2020-08-21 22:44:37"
"5f405307d32d7a0010f61915","2020-08-21 23:04:39","2020-08-21 23:09:35.08","2020-08-29 00:14:30"
"5f406969d32d7a0014527ba3","2020-08-22 00:40:09","2020-08-22 00:42:06.763","2020-08-29 01:47:02"
"5f406cabd32d7a0010847aab","2020-08-22 00:54:03","2020-08-22 00:54:35.117","2020-08-29 00:54:33"
"5f406ee1d32d7a0014527d57","2020-08-22 01:03:29","2020-08-22 01:03:58.421","2020-08-29 01:03:54"
"5f4094e4d32d7a0011ad2db6","2020-08-22 03:45:40","2020-08-22 03:47:07.999","2020-08-29 03:47:05"
